"ID","Name","Grade"
"2523"," ""Stuart Baird""","1.21969216"
"1223"," ""Joel Coen""","2.52276927"
"4746"," ""Robert Lorenz""","0.49"
"23213"," ""Harold Becker""","1.10879513"
"116357"," ""Scott Stewart""","0.78309131"
"1205756"," ""Patrick Gilmore""","0.26288320000000004"
"57138"," ""Tony Bill""","0.17800000000000002"
"21526"," ""Rod Lurie""","0.27642707"
"1723"," ""Walter Hill""","0.15795189"
"62020"," ""Jack Sholder""","0.29999213"
"5575"," ""Akiva Goldsman""","0.30800231"
"21981"," ""Harald Zwart""","0.90565421"
"8574"," ""Walter Salles""","0.25473093"
"1978"," ""Iain Softley""","0.91974818"
"508"," ""David Koepp""","0.92913171"
"23799"," ""Uwe Boll""","4.28"
"93991"," ""Soi Cheang""","1.93677158"
"21053"," ""John Dahl""","0.36642838"
"55252"," ""Tim Miller""","7.83112979"
"18356"," ""Stephen Herek""","1.06269971"
"16589"," ""Peter MacDonald""","1.89015611"
"1216147"," ""Anthony Hemingway""","0.50365377"
"74619"," ""Sean Anders""","2.42786137"
"20192"," ""Brian Taylor""","1.49217355"
"20193"," ""Mark Neveldine""","1.49217355"
"18844"," ""John Madden""","2.89317794"
"34453"," ""Kevin Bray""","0.5722389"
"65530"," ""Mike Gabriel""","3.46079773"
"54967"," ""Sam Weisman""","1.744"
"54584"," ""Jesse Dylan""","2.31449203"
"39819"," ""Wayne Wang""","1.54906693"
"20646"," ""Gabriele Muccino""","3.07077295"
"58729"," ""Albert Magnoli""","0.63408614"
"46076"," ""Tom Dey""","0.88715192"
"8029"," ""Jimmy Hayward""","1.1"
"9168"," ""Alan Parker""","1.41047179"
"13776"," ""John Frankenheimer""","0.54"
"101666"," ""Paul King""","2.59207227"
"62854"," ""Akiva Schaffer""","0.68267862"
"15175"," ""William Friedkin""","4.41306145"
"65702"," ""Kent Alterman""","0.3347285"
"53304"," ""Peter Lord""","2.24834564"
"565297"," ""Jeff Newitt""","1.18338361"
"37630"," ""Shekhar Kapur""","0.82150642"
"54025"," ""Karyn Kusama""","0.52304001"
"66088"," ""Ronald F. Maxwell""","0.25"
"101767"," ""Robert Butler""","0.11466088"
"42745"," ""Steve Antin""","0.89519773"
"33254"," ""Jim Gillespie""","1.25586134"
"1776"," ""Francis Ford Coppola""","2.45066411"
"10586"," ""Richard Lester""","1.90458706"
"65167"," ""Scott Cooper""","0.98837872"
"16847"," ""Eli Roth""","0.80578934"
"16848"," ""Rob Zombie""","0.39421467"
"141673"," ""Jason Eisener""","0.25037897"
"323"," ""Curtis Hanson""","2.15"
"71068"," ""Phyllida Lloyd""","6.09841637"
"52049"," ""Jay Chandrasekhar""","1.10803676"
"30715"," ""Terrence Malick""","0.98126565"
"42994"," ""David Dobkin""","0.88323487"
"3974"," ""Milo Forman""","1.08981275"
"35453"," ""Pierre Morel""","2.26830568"
"70573"," ""Paul Hunter""","0.377"
"4489"," ""Steve Oedekerk""","2.12385533"
"61175"," ""John Whitesell""","1.38259062"
"1921"," ""George Nolfi""","1.27869379"
"17016"," ""Neil Jordan""","2.23664608"
"57633"," ""Rawson Marshall Thurber""","2.69994119"
"5281"," ""Spike Lee""","1.84376254"
"4723"," ""Brian Helgeland""","1.61626121"
"664"," ""Frank Marshall""","1.52022101"
"26875"," ""Hideo Nakata""","1.61451538"
"18357"," ""Peter Hewitt""","2.00804534"
"18311"," ""Joe Roth""","1.383"
"5345"," ""Bennett Miller""","1.10206216"
"59521"," ""Jaume Collet-Serra""","2.228096"
"58375"," ""Andy Fickman""","1.47880543"
"61290"," ""Matthew O'Callaghan""","0.69834815"
"7312"," ""Angela Robinson""","0.66002004"
"5501"," ""Gary Fleder""","1.00020092"
"76927"," ""Tommy Wirkola""","2.24803475"
"7270"," ""Adrian Lyne""","3.20145693"
"2945"," ""Stephen Gaghan""","0.94"
"1265056"," ""Jorge R. Gutierrez""","0.97437106"
"33315"," ""Richard Loncraine""","0.828"
"8296"," ""Christophe Gans""","0.97607453"
"26502"," ""Howard Deutch""","0.501"
"68843"," ""Jon Hurwitz""","2.34989584"
"68844"," ""Hayden Schlossberg""","2.34989584"
"93214"," ""Steven Quale""","1.60602194"
"17649"," ""Alexander Witt""","1.29394835"
"20237"," ""Beeban Kidron""","0.4020302"
"21712"," ""Carl Franklin""","0.6378180999999999"
"23880"," ""Steven Seagal""","0.49"
"2034"," ""Danny Boyle""","3.77910544"
"41550"," ""Andrew Bergman""","1.13309743"
"23393"," ""Barbet Schroeder""","0.56714147"
"16785"," ""Peter Webber""","0.82169884"
"8685"," ""Andrew Niccol""","1.73930596"
"21684"," ""Bong Joon-ho""","0.86758912"
"11770"," ""John Carpenter""","0.7"
"5655"," ""Wes Anderson""","1.74600318"
"224"," ""David Cronenberg""","0.60740827"
"57082"," ""John Stockwell""","0.51842679"
"64141"," ""David Gordon Green""","1.01624843"
"53334"," ""Jim Sheridan""","0.46442528"
"27436"," ""Costa-Gavras""","0.16457"
"56059"," ""Patrick Read Johnson""","0.16671505"
"2163"," ""Richard LaGravenese""","1.56835339"
"518"," ""Danny DeVito""","0.293"
"58294"," ""George Armitage""","0.28084357"
"27226"," ""Patrick Lussier""","1.00734718"
"57134"," ""James Wong""","1.17719158"
